id,text,label
2195,"Text message record smashed again  UK mobile owners continue to break records with their text messaging, with latest figures showing that 26 billion texts were sent in total in 2004.  The figures collected by the Mobile Data Association (MDA) showed that 2.4 billion were fired off in December alone, the highest monthly total ever. That was 26% more than in December 2003. The records even surpassed the MDA's own predictions, it said. Every day 78 million messages are sent and there are no signs of a slow down. Before December's bumper text record, the previous highest monthly total was in October 2004, when 2.3 billion were sent. Text messaging is set to smash more records in 2005 too, said the MDA, with forecasts suggesting a total of 30 billion for the year.  Even though mobiles are becoming increasingly sophisticated with much more multimedia applications, texting is still one of the most useful functions of mobiles. People are using SMS to do much more too. Booking cinema tickets, text voting, and news or sports text alerts are growing popular. Mobile owners have also given the chance to donate to the Disasters Emergency Committee's (DEC) Asian Tsunami fund by texting ""Donate"" to a simple short code number. Looking further ahead in the year, the MDA's chairman Mike Short, has predicted that more people will go online through their mobiles, estimating 15 billion WAP page impressions. Handsets with GPRS capability - an ""always on"" net connection - will rise to 75%, while 3G mobile ownership growing to five million by the end of 2005. These third generation mobiles offer a high-speed connection which means more data like video can be received on the phone. Globally, mobile phone sales passed 167 million in the third quarter of 2004, according to a recent report from analysts Gartner. That was 26% more than the previous year. It is predicted that there would be two billion handsets in use worldwide by the end of 2005.",3
2097,"World tour for top video gamers  Two UK gamers are about to embark on a world tour as part of the most lucrative-ever global games tournament.  Aaron Foster and David Treacy have won the right to take part in a tournament offering $1m in total prize money. The cash will be handed out over 10 separate competitions in a continent-hopping contest organised by the Cyberathlete Professional League. As part of their prize the pair will have their travel costs paid to ensure they can get to the different bouts.  The CPL World Tour kicks off in mid-February and the first leg will be in Istanbul. All ten bouts of the tournament will be played throughout 2005, each one in a different country. At each stop $50,000 in prize money will be up for grabs. The tournament champion for each leg of the CPL World Tour will walk away with a $15,000 prize. The winner of the grand final will get a prize purse of $150,000 from a total pot of $500,000.  Winners of each stage of the tour automatically get a place at the next stop. The world tour stops are open to any keen gamer that registers. Online registration for the first stop opens this weekend. Some pro-players are winning a spot at the tour destinations through qualifying events organised by CPL partners. Winners at these qualifiers get seeded higher in the elimination parts of each tournament. Mr Foster and Mr Treacy get the chance to attend the World Tour as members of the UK's Four-Kings gaming clan. Towards the end of 2004 Four-Kings staged a series of online Painkiller competitions to reveal the UK's top players of the PC game. The best eight players met face-to-face in a special elimination event in late December where Mr Foster and Mr Tracey proved their prowess at Painkiller. As part of their prize the pair also get a contract with Four-Kings Intel which is one of the UK's few pro-gaming teams. ""There are a lot of people who take gaming very seriously and support their local or national team with the same passion as any other sport,"" said Simon Bysshe who filmed the event for Four-Kings and Intel. More than 80,000 people have downloaded the movie of the tournament highlights. ""Professional gaming is here to stay and will only grow in popularity,"" he said.",3
1046,"Guantanamo four questioned  The four Britons freed from US custody in Guantanamo Bay are expected to be allowed a visit by one relative.  Moazzam Begg, Martin Mubanga, Feroz Abbasi and Richard Belmar were held for three years, accused of al-Qaeda links. Mr Begg's father, Azmat, said he had been told he could see his son for 20 minutes and would say he was ""a hero"". The men are being held at London's Paddington Green police station, where they are expected to be questioned by UK anti-terror officers. But Louise Christian, the lawyer representing Mr Abbasi and Mr Mubanga, said the families would be reunited with the men away from the station. Before being driven by police from Birmingham to London, Azmat Begg said he was concerned for his son Moazzam's mental state and was looking forward to giving him a hug. As Azmat Begg arrived at the London police station, there appeared to be some confusion as to the visiting arrangements. Police have said they have a duty to investigate the men, who were arrested on their return to the UK. But Metropolitan Police Commissioner Sir John Stevens said evidence obtained by MI5 while the four were in Cuba was ""absolutely"" inadmissible in UK courts. In an interview with the Independent, Sir John said his officers would have to find other evidence before the suspects could be tried in the UK.  He told the newspaper: ""If an admission is made, it is a totally different ball game... it could be used as evidence. ""The options are: if there is enough evidence they will be charged. If not they will be released as soon as possible."" The men have been allowed to meet their lawyers. Louise Christian said that after being ""tortured and abused"" at Guantanamo Bay, the men's arrest was unfair and inappropriate. She told BBC News she remained very concerned about their psychological state. Gareth Peirce, lawyer for Mr Begg, said she was shocked at the condition of the men and appalled that the authorities felt the need to detain them. Washington has claimed all four were ""enemy combatants"" who trained at camps run by al-Qaeda. The Pentagon says they were freed after the UK government promised they would not be a threat to the national security of the US or any of its allies.  The detainees were immediately arrested under Section 41 of the Terrorism Act 2000 when they landed at RAF Northolt, west London, on Tuesday. Massoud Shadjareh, from the Muslim Safety Forum, said: ""What sort of homecoming is this? They are innocent people."" The Muslim Council of Britain urged that the men should receive counselling and medical help. ""We want these men to be returned into the arms of their waiting family,"" said Iqbal Sacranie, secretary general of the council.",2
671,"Prince crowned 'top music earner'  Prince earned more than any other pop star in 2004, beating artists such Madonna and Elton John in US magazine Rolling Stone's annual list.  The singer banked $56.5m (Â£30.4m) from concerts, album and publishing sales with his Musicology tour and album. He kept Madonna in second place, as she earned $54.9m (Â£29.5m) while embarking on her global Re-Invention Tour. Veterans Simon and Garfunkel were in 10th place, their comeback tour helping them earn $24.9m (Â£13.4m) last year.  ""Prince returned to centre stage after a decade in the commercial wilderness,"" the magazine reported. The singer's 2004 tour took $90.3m (Â£48.5m) in ticket sales and he sold 1.9 million copies of his latest album Musicology.  Although she grossed more than Prince last year, Madonna remained in second place because of the ""monumental"" production costs of her tour. Heavy metal band Metallica's Madly in Anger with the World tour helped push their 2004 earnings up to $43.1m (Â£23.1m). They were ahead of Sir Elton John, who took fourth place and almost $42.7m (Â£23m) from performances including a debut on the Las Vegas Strip. Other seasoned performers in the list included Rod Stewart, whose sold-out shows and third volume of The Great American Songbook covers album helped net him Â£35m (Â£19m). The highest-ranking rap act in the list was 50 Cent, who at number 19 took $24m (Â£13m) to the bank.",4
1505,"Real in talks over Gravesen move  Real Madrid are closing in on a Â£2m deal for Everton's Thomas Gravesen after the Dane's agent travelled to Spain to hold talks about a move.  John Sivabaek told BBC Sport: ""I'm here to listen to what Real have to say. Nothing has been agreed, but this is a big opportunity for any player."" The 28-year-old's contract expires in the summer, but Real want a quick deal. Sivabaek added: ""I will be meeting Real on Wednesday. There is serious interest, but it is Everton's hands."" Everton must decide whether to cash in now on the Denmark midfield man, or risk losing him for nothing in the summer. Manager David Moyes has defiantly claimed that he expects Gravesen to still be at Everton when the transfer window closes at the end of January.  Moyes said: ""I speak to Tommy regularly and we know where we are at. ""There's been no contact. We don't want to lose him."" Real Madrid general manager Arrigo Sacchi is the driving force behind the move, convincing vice-president Emilio Butragueno and new coach Wanderley Luxemburgo that Gravesen is the right man for the Bernabeu. Everton must weigh up whether it is worth taking the money on offer for Real and risk their own ambitions for European football. Gravesen has been outstanding as Everton have established themselves in the Premiership's top four this season.",1
1549,"English clubs make Euro history  All four of England's Champions League representatives have reached the knockout stages for the first time.  Arsenal and Chelsea are seeded as group winners, while runners-up Manchester United and Liverpool are not. Rules stipulate that teams from the same country or group will be kept apart in the draw on 17 December. The favourites are Chelsea and Barcelona, and Real Madrid, the two Milan sides, Juventus and Bayern Munich are among the 16 still in the hat.  Steven Gerrard's last-gasp wonder-strike secured qualification for  against Olympiakos on Wednesday evening.  AC Milan, Bayer Leverkusen, Internazionale, Juventus, Lyon.  who had already qualified, fielded a second-string side and went down 3-0 to Fenerbahce.  AC Milan, Bayer Leverkusen, Internazionale, Juventus, Monaco.  On Tuesday,  finished top of their group with a 5-1 win over the Rosenborg after drawing four of their first five matches.  Barcelona, Bayern Munich, Porto, Real Madrid, Werder Bremen  , who had already qualified lost 2-1 to Porto as Jose Mourinho made an unhappy return to his former club.  Barcelona, Bayern Munich, PSV Eindhoven, Real Madrid, Werder Bremen.",1
981,"Howard backs stem cell research  Michael Howard has backed stem cell research, saying it is important people are not frightened of the future.  The controversial issue was a feature of the recent US presidential election, where George Bush opposed extending it. But the Tory leader argued there was a moral case for embracing science which could help victims of Alzheimer's, Parkinson's and Motor Neurone disease. ""I believe we have a duty to offer hope to the millions of people who suffer devastating illnesses,"" he said. The use of embryonic stem cells in the UK is already allowed. Stem cells are master cells that have the ability to develop into any of the body's tissue types. Scientists hope that by growing such cells in the laboratory they can programme them to form specific tissue such as kidney, heart or even brain tissue.  Mr Howard acknowledged there were genuine concerns about stem cell research. But he argued: ""We mustn't be frightened of change or nostalgic about the past - we must be optimistic about the future. ""Politicians must create the right framework so that the great potential of science can be harnessed for the benefit of mankind. ""With the life expectancy of the average Briton now around the mid-70s, society has a responsibility to enhance the quality of people's lives as they grow older. ""I know many people are concerned about stem-cell research. They are fearful of meddling with what they see as the stuff of souls. ""I respect those concerns. But I also believe we have a duty to offer hope to the millions of people who suffer devastating illnesses like Parkinson's, Multiple Sclerosis, Motor Neurone Disease, Alzheimer's and - as we saw in the papers today - now possibly heart problems.""  Mr Howard acknowledged there were ""no easy answers"" over such an issue but it was necessary to ""have the courage to do what we know to be morally right"". He added: ""Of course, stem cells are still a recent discovery. More research needs to be done. But we must look at their potential in a responsible and grown-up way. The hopes of millions of people rest on what could be achieved."" Former Superman actor the late Christopher Reeve was an advocate for the research after he was paralysed in a horse riding accident. Mr Howard made his remarks during a speech in Westminster to the Conservative National Women's Committee on ambitions and values.",2
1402,"Relay squad thrilled with honours  Jason Gardener says being made an MBE in the New Year Honours List underlines the achievement of Great Britain's 4x100m relay squad at the Olympics.  Gardener, Darren Campbell, Marlon Devonish and Mark Lewis-Francis have all been awarded MBEs after beating pre-race favourites USA to gold. ""I think this award reinforces what we did on that fantastic night,"" he said. ""This recognition is really inspiring and makes me want to have more success,"" said Lewis-Francis. The British sprint quartet produced a string of faultless baton changes in the final to put pressure on the Americans.  And when the USA stumbled with a poor switch between Justin Gatlin and Coby Miller at the 300m stage, Britain edged ahead going into the final bend. Then, on cue, Lewis-Francis ran a textbook final leg, holding off Maurice Greene to bring Team GB home in 38.07 seconds - just one hundredth of a second ahead of their rivals. ""Winning the gold medal was the highlight of my athletics career so far,"" said the Birchfield Harrier. ""This award is not just for me, but for all my friends, family and the people who have helped me to get to this level in my sport."" Gardener added: ""All of us had worked very hard for a long, long time to carry off what most believed was an impossible task. ""Of course this award is very special, but for me nothing will ever take away winning an Olympic gold medal. It's all I ever wanted. ""All my life that is what I dreamed of doing. Life since then has been fantastic."" Campbell agreed receiving the honour capped off what has been a difficult year for the sprinter. ""I think the MBE is important because the people closest to me know my journey,"" said the Newport-based athlete. ""I've not just stumbled upon this. ""It gives me a lot of joy and satisfaction to know the stuff you do for your country does mean something.""  - There was also recognition for James Clarke, chairman of the London Marathon. He becomes an OBE.",1
82,"Yukos accused of lying to court  Russian oil firm Yukos lied to a US court in an attempt to stop the Russian government selling off its key production unit, the court has heard.  The unit, Yugansk, was sold to pay off a $27.5bn (Â£14.5bn) back tax bill. Yukos argued that since it had a US subsidiary and local bank accounts, the US court could declare it bankrupt and stop the auction of Yugansk. But Deutsche Bank - itself a target of a Yukos lawsuit - said documents had been backdated to strengthen the case.  Deutsche Bank's evidence came on the first day of a two-day hearing in Houston. Its lawyer, Hugh Ray, told the court that Yukos had claimed it had transferred $27m into two Texas bank accounts opened by its new US subsidiary. By doing so, he said, the firm had intended to reinforce its US presence - and thus its chances of getting its case heard in US courts. But he said that the papers documenting the transaction were not drawn up till weeks after Yukos made its bankruptcy application on 14 December, and then backdated.  Yukos chief financial officer Bruce Misamore, who had moved to the US in early December to set up Yukos USA, acknowledged the point. He said the discrepancy was only in the paperwork, but that money had indeed been transferred on 14 December. Even so, he told the court that only $480,000 had been in the accounts that day, with the rest arriving a day later.  Deutsche Bank is involved in the case because it is itself being sued by Yukos. It had agreed to loan to an arm of Russian state gas firm Gazprom the money to bid for Yuganskneftegaz, as the Yukos unit is formally known. The sale went ahead, despite an order from the US bankruptcy court ordered that it should be stopped. In the end, the auction was won by an unknown shell company for $9.4bn - much less than most assessments of its value - before ending up in the hands of state-controlled oil firm Rosneft. Rosneft, meanwhile, has agreed to merge with Gazprom, bringing a large chunk of Russia's very profitable oil business back under state control.  Yukos maintains that it filed for bankruptcy in the US because it feared it would not be able to do so in Russia. It also said that in the event of going bust, it could offer the chance of restructuring. ""It gives us a kind of life after death alternative,"" said Yukos chief executive Steven Theede. Yukos is currently suing four companies - Gazprom, its unit Gazpromneft, Rosneft and the shell company which won the bidding - for their part in Yugansk's disposal. It has also threatened to sue the Russian government for $28bn. Analysts have questioned whether a US court has any jurisdiction over Russian companies, while Moscow officials have dismissed Yukos' legal wrangling as meaningless. Yukos claims that the rights of its shareholders have been ignored and that is has been punished for the political ambitions of its founder Mikhail Khodorkovsky. Mr Khodorkovsky, once Russia's richest man, is in prison, having been charged with fraud and tax evasion and repeatedly denied bail.",0
212,"US bank boss hails 'genius' Smith  US Federal Reserve chairman Alan Greenspan has given a speech at a Scottish church in honour of the pioneering economist, Adam Smith.  He delivered the 14th Adam Smith Lecture in Kirkcaldy, Fife. The Adam Smith Lecture celebrates the author of 1776's Wealth of Nations, which became a bible of capitalism. Dr Greenspan was invited by Chancellor Gordon Brown, whose minister father John used to preach at the St Bryce Kirk church. Mr Brown introduced Dr Greenspan to the 400 invited guests as the ""the world's greatest economist"". Dr Greenspan, 79, who has been in the UK to attend the G7 meeting in London, said the world could never repay the debt of gratitude it owed to Smith, whose genius he compared to that of Mozart.  He said the philosopher was a ""towering contributor to the modern world"". ""Kirkcaldy, the birthplace in 1723 of Adam Smith and, by extension, of modern economics, is also of course, where your chancellor was reared. ""I am led to ponder to what extent the chancellor's renowned economic and financial skills are the result of exposure to the subliminal intellect-enhancing emanation in this area."" He continued: ""Smith reached far beyond the insights of his predecessors to frame a global view of how market economics, just then emerging, worked. ""In so doing he supported changes in societal organisation that were to measurably enhance standards of living.""  Dr Greenspan said Smith's revolutionary philosophy on human self-interest, laissez-faire economics and competition had been a force for good in the world. ""The incredible insights of a handful of intellectuals of the Enlightenment - especially with Smith toiling in the environs of Kirkcaldy - created the modern vision of people free to choose and to act according to their individual self-interest,"" he said. Following his lecture, Dr Greenspan - who received an honorary knighthood from the Queen at Balmoral in 2002 - was awarded an honorary fellowship of the Royal Society of Edinburgh. He later opened an exhibition dedicated to Smith in the atrium of Fife College of Further and Higher Education. Joyce Johnston, principal of the college, said: ""It is very fitting that the world's premier economist delivered this lecture in tribute to the world's first economist."" Dr Greenspan - who became chairman of the Federal Reserve for an unprecedented fifth term in June 2004 - will step down in January next year. He has served under Presidents George W Bush, Bill Clinton, George Bush, and Ronald Reagan. He was also chairman of the council of economic advisors to Gerald Ford.",0
102,"US insurer Marsh cuts 2,500 jobs  Up to 2,500 jobs are to go at US insurance broker Marsh & McLennan in a shake up following bigger-than-expected losses.  The insurer said the cuts were part of a cost-cutting drive, aimed at saving millions of dollars. Marsh posted a $676m (Â£352m) loss for the last three months of 2004, against a $375m (Â£195.3m) profit a year before. It blamed an $850m payout to settle a price-rigging lawsuit, brought by New York attorney general Elliot Spitzer. Under the settlement announced in January, Marsh took a pre-tax charge of $618m in the October-to-December quarter, on top of the $232m charge from the previous quarter. ""Clearly 2004 was the most difficult year in MMC's financial history,"" Marsh chief executive Michael Cherkasky said.  An ongoing restructuring drive at the group also led to a $337m hit in the fourth quarter, the world's biggest insurer said.  Analysts expect its latest round of cuts to focus on its brokerage unit, which employs 40,000 staff. The latest layoffs will take the total number of jobs to go at the firm to 5,500 and are expected to lead to annual savings of more than $375m. As part of its efforts to cut costs, the company said it was halving its dividend payment to 17 cents a shares from 34 cents, a move which should enable it to save $360m. Looking ahead, Mr Cherkasky forecast profitable growth for the year ahead ""with an operating margin in the upper-teens, and with the opportunity for further margin expansion"". Meanwhile, the company also announced it would spin-off its MMC Capital private equity unit, which manages the $3bn Trident Funds operation, to a group of employees. Marsh did not say when the move would take place, but said it had signed a letter of intent.  The insurer hit the headlines in October last year when it faced accusations of price rigging. New York Attorney General Elliot Spitzer sued the company, accusing it of receiving illegal payments to steer clients to selected firms as well as rigging bids and fixing prices. In January, Marsh agreed to pay $850m to settle the suit - a figure in line with the placement fees it collected in 2003 - and agreed to change its business practices. In February, a former senior executive pleaded guilty to criminal charges in a wide-ranging probe of fraud and bid-rigging in the insurance industry. In January, a former senior vice president also pleaded guilty to criminal charges related to the investigation. In an effort to reform its business practises, Marsh said it has already introduced new leadership, new compliance procedures and new ways of dealing with customers. ""As a result, we are ready to put these matters behind us and move ahead in 2005 to restore the trust our clients have placed in us and to rebuild shareholder value,"" Mr Cherkasky said.",0
290,"Tobacco giants hail court ruling  US tobacco companies have welcomed an appeal court's decision to reject the government's $280bn (Â£155bn) claim for alleged deceit about smoking dangers.  Tobacco stocks rose sharply on Wall Street after the 2-1 decision. The court in Washington found the case - filed by the Clinton administration in 1999 - could not be brought under federal anti-racketeering laws. Anti-smoking groups urge the government to fight on, but the Justice Department has not said if it will appeal. Among the accused were Altria Group, RJ Reynolds Tobacco, Lorillard Tobacco, Liggett Group and Brown and Williamson. They were delighted by the decision, which sent Reynolds shares up 4.5% and Altria shares up 5.11%.  Charles A Blixt, executive vice-president of RJ Reynolds Tobacco, said the ruling ""dramatically transforms"" the government's lawsuit. Altria Group said, in a statement, the government now ""must not only prove that the companies have engaged in fraudulent behaviour in the past, but that they are likely to do so in the future.""  The government had claimed tobacco firms    - manipulated nicotine levels to increase addiction   - targeted teenagers with multi-billion dollar advertising campaigns   - lied about the dangers of smoking and ignored research to the contrary.     Prosecutors wanted the cigarette firms to ""disgorge"" $280bn in profits accumulated over the past 50 years and impose tougher rules on marketing their products. They brought the case under racketeering laws, which were passed to deny mafia gangs the profits of their crimes. But the tobacco companies denied that they illegally conspired to promote smoking and defraud the public. They also said they had already met many of the government's demands in a landmark $206bn settlement reached with 46 states in 1998. The three-judge panel in the District of Columbia's Court of Appeals ruled on Friday that the US government could not sue the firms under the anti-racketeering laws. Judge David Sentelle, in his ruling, said such laws were aimed at putting an end to illegal conduct going forward. ""We hold that the language of (the law) and the comprehensive remedial scheme of (the law) preclude disgorgement as a possible remedy in this case,"" he wrote. The Justice Department refused to say if it would appeal. ""All we're saying today is that we have received the ruling and are reviewing it,"" a spokeswoman said on Friday. But William Corr of the Campaign for Tobacco-Free Kids urged the government to continue pressing its case. ""Today's ruling should not be an excuse for this administration to seek a weak settlement that lets the tobacco industry off the hook,"" he said.",0
186,"Bank payout to Pinochet victims  A US bank has said it will donate more than $8m to victims of former Chilean military ruler Augusto Pinochet's regime under a Madrid court settlement.  Riggs Bank will put money in a special fund to be managed by a Madrid-based charity, the Salvador Allende Foundation, which helps abused victims. The bank had been accused of illegally concealing Gen Pinochet's assets. More than 3,000 people were killed for political reasons under Gen Pinochet's regime, an official report says. Last month in a US court, Riggs Bank pleaded guilty to failing to report suspicious activity relating to accounts held by Gen Pinochet and the government of Equatorial Guinea. On that occasion, it was ordered to pay a fine of $16m. Gen Pinochet himself has never been put on trial for human rights violations under his 1973-90 rule, despite several high-profile cases against him. He is now facing charges relating to the murder of one Chilean and the disappearance of nine others. He is also being investigated for tax evasion, tax fraud and embezzlement of state funds.  The general's opponents rejoiced at the settlement, which was agreed in a court in the Spanish capital, Madrid. A lawyer for the victims, Eduardo Contreras, told Reuters news agency: ""This demonstrates that the horrors of the Pinochet dictatorship are not a mystery to anyone and that the whole world knows his victims deserve reparations."" Riggs spokesman Mark Hendrix said the settlement, details of which will be announced next week, was an opportunity to move on. ""This enables the institution to put the matter behind us,"" he told Reuters. The settlement follows a legal complaint filed against the bank by Spanish Judge Baltasar Garzon alleging that it had illegally concealed assets. The bank agreed to create a fund for the victims, but the charges were dropped.",0
1725,"Llewellyn plans Wales retirement  Wales record cap holder Gareth Llewellyn will retire from Test rugby at the end of the Six Nations.  The veteran lock, who is 36 at the end of February, told BBC Wales Scrum V that it is time for him to bring down the curtain on his 92-cap Wales career. Llewellyn is on a one-season deal with French club side Narbonne, but said he may consider retiring from all rugby. ""I don't know what I'll do next year, whether to carry on playing or make a change in my career,"" Llewellyn said. ""Narbonne are really keen for me to stay on for next year, so I've got to decide whether to stay on there or maybe go somewhere else, but ultimitely coaching is where I'd like to end up. ""I've done all the coaching awards and everything you can do in that respect, so it's just hopefully getting a chance somewhere."" Fellow locks Robert Sidoli and Brent Cockbain, who both scored tries in Saturday's Six Nations win in Italy, are Wales coach Mike Ruddock's preferred starters in the second row.  With the resurgence of the Dragons' Ian Gough and the adaptibility of lock-cum-flanker Jon Thomas on the bench, Llewellyn has not yet made a match-day squad this Six Nations campaign. But the former Neath and Ospreys player is still targetting one last outing in the red shirt. ""If I do get on the field then brilliant, although the boys are doing really well and I'm very pleased for them,"" Llewellyn added. ""We've had some really tough years in Wales and the players have been through a hell of a lot. ""Sometimes the easiest thing would have been to throw the towel in and walk away, but a few of us dug in there and it's really nice to see some of the boys getting the rewards now. ""I was going to retire at the end of the last Six Nations, I'd even told some of the boys in the squad about it. ""But Mike (Ruddock) asked me to carry on for another season, which I've done, still part of the squad, still trying to help them out as much as I can."" Llewellyn made his Wales debut in 1989 against New Zealand as a 20-year-old, having caught the selectors' eyes in the All Blacks' tour match against Neath. The 6ft 6in player has not looked back since, going on to break Neil Jenkins' Wales cap record on 12 June 2004 in the 50-44 loss in Argentina.  ""There's been lots of highs - winning the Six Nations in '94, beating England in '93, I've been on some great tours and seen some fantastic countries,"" Llewellyn said. ""But I think the best thing of all for me was the time I spent with the players, I've met some great guys in rugby and made some great friends. ""It'll be a bit strange on international days having to find somewhere to watch Wales play, but at least I might have time to get my golf handicap down!"" Llewellyn captained Neath for seven seasons, while being an integral part of the Neath-Swansea Ospreys regional side's first season. But with the Ospreys building for the future, Llewellyn was eventually forced to look to France for employment - digging in his heels during contract negotiations to insist he must be allowed to play for Wales.",1
436,"China bans new tobacco factories  The world's biggest tobacco consumer, China, has said it will not allow any new tobacco factories to be built.  China already has more than enough cigarette-making capacity, according to a spokesman for the tobacco industry regulator quoted in China Daily. The ban threatens to reignite tensions between the regulator and British American Tobacco, which plans to become China's first foreign cigarette maker. A spokeswoman for Bat declined to comment on the report.  ""China won't allow any new tobacco factories to be built, including joint ventures"", said Xing Wangli, a spokesman for the State Tobacco Administration Monopoly quoted in China Daily. He also said that the state would retain its monopoly on cigarette distribution. China has 350 million smokers who consumer 1.7 trillion cigarettes a year. Smoking is fashionable in China, where it is seen as an essential - and manly - sociable touch for some jobs, such as salesmen. More young, urban woman are taking up smoking too. In July 2004, Bat announced it had won approval for to build a $1.5bn (Â£800m) joint venture factory in China which would make it the first foreign cigarette maker to manufacture there.  The State Tobacco Monopoly Administration said a week later that it had not approved the deal, leading to an embarrassing public row. Bat told the BBC at that time that it had not negotiated with the STMC, and secured approval from ""the highest levels of government"". Since then, the row has flared occasionally, most recently at a forum in November. Bat consistently declines to comment. ""Xing's statement comes as especially bad news for British American Tobacco"", the China Daily newspaper said of the latest development. The Bat spokeswoman said: ""There is nothing for us to add...since our announcement in July last year. The central government of China is the authority that approved our strategic investment."" The decision to ban further tobacco factories does not apply to deals made before 2005, according to the French news agency AFP. The joint venture factory was expected to take till 2006 to build. The Bat spokeswoman would not comment on its progress. However, if the STMA continues to take a tough stance, expansion opportunities could be limited.  China's tobacco market is increasingly valuable as anti-smoking campaigners target public smoking in the West. China Daily said the market was currently enjoying steady growth, making more than 210bn yuan ($25.4bn) in pre-tax profits last year, almost double the figure in 2000. The paper made no mention of health concerns. The STMA is trying to restructure the domestic tobacco industry, closing some factories, though such moves can be unpopular with local governments.",0
999,"Royal couple watch nation's mood  Prince Charles and Camilla Parker Bowles are awaiting the nation's reaction after announcing they are to be married on 8 April.  Mrs Parker Bowles will take the title HRH Duchess of Cornwall after a civil ceremony to be held at Windsor Castle. A Daily Telegraph poll of 1,313 people suggests two-thirds of Britons support the couple's decision to marry. But only 40% think Mrs Parker Bowles should become Princess Consort as planned after Charles becomes king. Some 47% believe she should have no title, while 7% think she should become queen.  The poll also found that the majority of Britons would prefer the monarchy to miss a generation, with the Queen handing the throne to her grandson Prince William, 22, on her death or abdication. On Thursday night, Prince Charles, 56, and Mrs Parker Bowles, 57, hosted a dinner at Windsor Castle, their first public appearance since announcing their engagement. Mrs Parker Bowles said the prince went down on one knee to propose and added: ""I'm just coming down to earth."" She displayed her diamond engagement ring - a Royal Family heirloom - to reporters. Charles said he and his wife-to-be were ""absolutely delighted"". Their marriage will end years of speculation on a relationship which dates back to 1970.  The Queen and Duke of Edinburgh said the news had made them ""very happy"". Princes William and Harry said they are ""very happy"" and wish the couple ""all the luck in the future"". The wedding will be a civil ceremony followed by a service of prayer and dedication in St George's Chapel at which the Archbishop of Canterbury, Dr Rowan Williams, will preside.  The marriage is likely to be a sensitive issue because Mrs Parker Bowles is divorced and her former husband is still alive. If he became king, Charles would be the supreme governor of the Church of England and some Anglicans remain opposed to the remarriage of divorcees. ""His divorce from Diana and the disappointment the country felt over how Diana had been treated... opened up a sense of disillusionment with [Prince Charles],"" said Ros Coward, who wrote the authorised biography of Diana, princess of Wales. The Archbishop of Canterbury said: ""I am pleased that Prince Charles and Mrs Camilla Parker Bowles have decided to take this important step."" Tony Blair said he was ""delighted"" for the couple and offered his congratulations, as did Conservative leader Michael Howard and Liberal Democrat leader Charles Kennedy. Australia's Prime Minister John Howard also offered his congratulations, adding that their decision to marry was a ""sensible and a good thing"". Mrs Parker Bowles has joined the prince at numerous engagements in recent years - mostly at evening events for The Prince's Trust. Clarence House staff were at pains to point out that she attended these events in a private capacity.",2
1459,"SFA awaits report over Mikoliunas  The Scottish Football Association is awaiting referee Hugh Dallas's report before acting against Hearts winger Saulius Mikoliunas.  Mikoliunas, 20, barged linesman Andy Davis, who had advised Dallas to award Rangers an injury-time penalty in Hearts's 2-1 defeat at Tynecastle. ""He was sent off for violent conduct in the 90th minute but we don't know if he did something else after the whistle. ""We don't know how many red cards he was shown,"" said an SFA statement. Hearts could also face action after three fans were arrested for throwing coins on the pitch. Rangers' striker Dad Prso was also sent off during the same incident when he received a second yellow card for wrestling the ball away from Craig Gordon and leaving the Hearts keeper on the ground. The SFA said: ""Once the referee's report comes in then we'll immediately look at things.  ""We don't normally get the reports until a couple of days after the game but we're well aware of what happened here. ""Prso was sent off for two cautions, and that will just be a one-match suspension."" The SFA is certain to come down hard on Mikoliunas after Southampton's David Prutton was banned for 10-games on Wednesday by the English FA for shoving referee Alan Wiley. Hearts' boss John Robertson said: ""Mikoliunas has thrown his chest against the assistant referee's chest and got a red card for it. ""The officials have got to take into account the fact he's a young lad. ""But people have got to take into account why he was incensed. Why were 10,000 Hearts fans incensed? ""Why did nobody from the Rangers' bench claim for a penalty kick?"" Rangers' boss Alex McLeish accepted referee Dallas had no option but to send Prso off. McLeish said: ""I'm glad to see the spirit of the players fighting to the very end - literally with Dado trying to get the ball back from Craig Gordon. ""But it was over-zealousness and I don't think Hugh had any option.""",1
324,"Indy buys into India paper  Irish publishing group Independent News & Media is buying up a 26% stake in Indian newspaper company Jagran in a deal worth 25m euros ($34.1m).  Jagran publishes India's top-selling daily newspaper, the Hindi-language Dainik Jagran, which has been in circulation for 62 years. News of the deal came as the group announced that its results would meet market forecasts. The company reported strong revenue growth across all its major markets.  Group advertising revenues were up over 10% year-on-year, the group said, with overall circulation revenues are expected to increase almost 10% year-on-year. This was helped by the positive impact of ""compact"" newspaper editions in Ireland and the UK, it said. ""2004 has proven to be an important year for Independent News & Media,"" said chief executive Sir Anthony O'Reilly. ""Our simple aim at Independent is to be the low cost producer in every region in which we operate. I am confident that we will show a meaningful increase in earnings for 2005.""  Meanwhile, the group made no comment about the future of the Independent newspaper despite recent speculation that Sir Anthony had held talks with potential buyers over a stake in the daily publication. He has consistently denied suggestions that the Independent and the Independent on Sunday are up for sale. Buy it is understood that the recent success of the smaller edition of the Independent, which has pushed circulation up by 20% to 260,000, has prompted interest from industry rivals, with Daily Mail & General Trust tipped as the most likely suitor. The loss-making newspaper is not expected to reach break-even until 2006.",0
