id,text,label
14,"Clothing retail chain Sepp+l+ 's sales increased by 8 % to EUR 155.2 mn , and operating profit rose to EUR 31.1 mn from EUR 17.1 mn in 2004 .",0
3821,"The decision will have to be made whether the group agrees to the import of Estonian meat and meat products to Finland , the paper added .",2
3202,The company said that the results of the third quarter do not include non-recurring items .,2
4080,"Having a China based operation will not only enable us to fully leverage our resources and expertise in wireless solutions , but also strengthen our capability to offer industry-leading products for our customers in China . ''",0
1677,"To achieve synergy targets related to the acquisition , Vaisala is consolidating its manufacturing , depot and data services , and finance activities currently located in Uniontown , Pennsylvania , St. Louis , Missouri and Durham , North Carolina .",2
2416,Autotank Group is part of Aspo 's Systems Division .,2
1036,Finnish Civil Aviation Administration decided to temporarily reopen Finnish capital 's Helsinki airport since 3 p.m. to 11 p.m. Monday local time .,2
2496,"Jukka Hienonen , the current Finnair CEO , will step down at the end of January 2010 .",2
921,We are now in a position to pursue novel clinical candidates going forward . '',0
4442,"At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .",1
2618,"The cost of the deal could range from 70 million to 90 million euros depending on the financial results of the two companies in 2008 , the statement says .",2
1975,Aspocomp has a large factory in China and a factory building project in India that was halted due to financing problems .,1
3188,The company expects meat purchases to remain at about 8mn kilos in 2011 .,2
2221,The divestment of Raisio 's margarine business in May 2009 gave the company a clearer focus on grain-based products .,0
78,TELECOMWORLDWIRE-7 April 2006-TJ Group Plc sells stake in Morning Digital Design Oy Finnish IT company TJ Group Plc said on Friday 7 April that it had signed an agreement on selling its shares of Morning Digital Design Oy to Edita Oyj .,2
2641,The initial estimated total value was 1744900 EUR and the final award value was 1744900 EUR .,2
384,The pretax profit of the group 's life insurance business increased to EUR36m from EUR27m .,0
2918,"F-Secure Internet Security 2010 is a security service for surfing the web , online banking and shopping , e-mail , and other online activities .",2
4552,"According to product manager Lassi Hietanen , building a power plant that burns mixed waste in Helsinki may not be a good idea because this reduces the production of combined power plants using natural gas .",2
917,"Vaisala also said it expects net sales of EUR 253.2 million for 2010 , compared with EUR 252.2 million recorded in 2009 .",0
3824,The Diameter Protocol is developed according to the standards IETF RFC 3588 and IETF RFC 3539 .,2
2563,"Some of the most recent technology deliveries include refinery technology to Anrak Aluminium , an iron ore pelletizing plant to Tata Steel and iron ore sintering plants to Bhushan Steel .",2
4599,"The highest growth would be in China , while weakening demand would continue in North America , UPM said .",2
1077,"Tekla Structures BIM Building Information Modeling software is being developed according to a long-term plan of improved user experience , process , and functionality .",0
3112,SAMPO PLC Jarmo Salonen Head of Investor Relations and Group Communications tel. +358 10 516 0030 Distribution : NASDAQ OMX Helsinki The principal media Financial Supervisory Authority www.sampo.com This announcement is distributed by Thomson Reuters on behalf of Thomson Reuters clients .,2
3699,Nordea Pankki Suomi Oyj 's ownership in Stonesoft Corporation has decreased below 1-20 .,2
324,Componenta 's objective with this agreement is to increase business on its existing production lines .,0
3214,"The contract also includes installation work in a new multistorey carpark for close on 1,000 vehicles .",2
3495,A profit is still on target .,0
4793,"Finnish Suominen Corporation that makes wipes , nonwovens , and flexible packaging , expects changes in the market situation to reduce sales of Suominen 's nonwovens and wet wipes from the previously estimated volumes .",1
1837,"cents Scout for potential acquisition targets , with detailed insight into the companies financial and operational performance .",2
646,"Finnish steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today its net loss contracted to EUR 49 million ( USD 68.2 m ) for the first nine months of 2010 from EUR 229 million for the same period a year ago .",0
4613,HELSINKI ( AFX ) - KCI Konecranes said that Franklin Resources Inc 's share of voting rights in the Finnish cranes company fell last week to 4.65 pct from more than 9 pct in October 2005 .,1
4828,"Seven-month sales of Ragutis , which is controlled by the Finnish brewery Olvi , declined by 11.2 percent , to 15.41 million liters , and the company held 9.89 percent of the market .",1
2029,Net sales revenue per passenger is expected to increase .,0
1016,"According to Pietinalho , doctors should motivate their patients who smoke every time they visit their doctors .",2
4339,"The contract also includes cutting and edging wagon parts at Ruukki 's steel service centres in Seinajoki and Raahe , from where they will be delivered to VR for welding and assembly .",2
2595,The company has some 410 employees and an annual turnover of EUR65 .4 m. Vaahto Group is listed on the Nordic Exchange in Helsinki .,2
3708,OP-Pohjola Group 's capital adequacy ratio under the Act on Credit Institutions stood at 12.1 % and Tier 1 ratio at 12.1 % .,2
3706,One of the largest projects of the magazine division of SanomaWSOY - Sanoma Magazines International in 2006 became launch of the Russian magazine Gloriya .,2
2978,It is also in the process of taking a seat on CapMan 's board - a course which has the support of CapMan management .,2
395,"At the same time , the market for automated liquid handling devices is already larger than that for pipettes , according to Biohit .",2
2656,"The new majority owners of Aspocomp Thailand Co. , Ltd are certain private persons belonging to immediate circle of Aspocomp 's present Joint Venture partner , Saha Pathana Inter-Holding Plc. .",2
1735,Those will be partially offset by a 186 mln eur gain on the sale of its Celbi pulp plant in Portugal .,0
4048,Rivals say Qualcomm has fewer patents on 3G phones than on earlier versions and should lower its rates .,1
1564,NetCom expects to complete Turbo 3G deployment in these areas this year .,2
4729,"Exports of goods fell by 59 % , and imports by 16.7 % .",1
3838,"The equipment Ixonos acquires with this deal includes mechanical engineering hardware ; an RF and antenna measurement laboratory ; facilities for the measurement of audio , cameras and displays ; as well as devices and robot units for the testing of mobile devices .",2
1944,Finnish OKO bank has signed a cooperation agreement with Raiffeisen concerning Finnish companies ' investments in Russia .,0
4100,The District Court of Helsinki dismissed all charges as the court of first instance in 2005 .,0
190,"EUR928 ,000 in Q1 2010 6 May 2010 - Finnish textile and clothing design company Marimekko Oyj ( HEL : MMO1V ) said today its net profit rose to EUR928 ,000 in the first quarter of 2010 from EUR13 ,000 in the corresponding period a year earlier .",0
2471,He confirmed his view on July 6 .,2
3748,Stora is due to release its fourth-quarter and 2009 full-year earnings on Feb. 4 .,2
4014,Earnings per share ( EPS ) amounted to a loss of to EUR0 .06 .,1
4741,"In September alone , the market declined by 10.2 percent year-on-year to 19.28 million liters .",1
3526,"Among paper issues , Stora Enso R was little changed -- up 0.08 pct at 12.03 eur , UPM-Kymmene was 0.48 pct higher at 18.77 eur and M-real B added 0.50 pct to 3.99 eur .",2
2801,An earn-out payment of up to 4.0 mln euro ( $ 5.3 mln ) can also be paid depending on Intellibis financial performance in 2007 .,2
3769,The bank 's leasing arm Nordea Liising ended the year with a profit of 4.4 million euros .,2
836,"Finnish financial solutions developer Basware Corporation ( OMX Helsinki BAS1V ) said on Tuesday ( 23 September ) that it will deliver a complete Invoice Automation solution to a large US engineering , construction and technical services organization .",0
2117,"In 2007 , almost two thirds of Orion 's net sales came from these drugs .",2
854,Industry Investment is very interested in Glaston 's solar energy projects .,0
2838,Both sources said Nokia would unveil its new phone code-named `` Tube '' on Oct. 2 at an analyst and media event in London .,2
1107,The right margin will be viewed separately in detail with every customer .,2
1352,"The alliance aims to tap pocketable mobile computers , netbooks , tablets , mediaphones , connected TVs and in-vehicle infotainment systems .",2
609,"The 250 sq m 2,691 sq ft store in Copenhagen 's premier shopping district was inaugurated today , further strengthening the company 's presence in Nordic capitals .",0
1290,National sponsors for The Big Read include National Endowment for the Arts in cooperation with the Institute of Museum and Library Services and Arts Midwest .,2
154,"Again , the most significant sales increase of 18.6 % was in Russia .",0
4502,"The previously concluded adaptation measures , concerning other staff , were adequate for the time being , and the planning operations continue as before at the plant , the company said .",0
3381,"The total value of the order , placed by Aspo ' marine transportation subsidiary ESL Shipping Oy , is EUR 60 million ( USD 77.5 m ) .",2
31,"The company 's net profit rose 11.4 % on the year to 82.2 million euros in 2005 on sales of 686.5 million euros , 13.8 % up on the year , the company said earlier .",0
2261,`` Leipurin is a growing and rapidly internationalizing Group .,0
2754,"Private equity investor CapMan , the owner of Finnish Lumene cosmetics company , is planning to list Lumene .",2
4591,"Earlier today , Geberit 's Finnish rival Uponor OYJ cut its full-year sales growth forecast to 6 pct from 10 pct , blaming tough conditions in Germany and the US , as well as currency factors .",1
4311,Currently the quarterly applied surcharges differ significantly from the actual market prices .,2
1082,The Bank is also examining the benefits of transferring the Swedish business to operate as a branch office so that the operations would be governed by Finland 's laws .,2
43,"Sales for both the Department Store Division and Hobby Hall increased by 7 % , while sales for the clothing store subsidiary Seppala decreased by 4 % .",0
4073,"The operating loss amounted to EUR 0.8 mn , compared to a profit of EUR 3.9 mn a year earlier .",1
800,16 February 2011 - Finnish industrial machinery company Metso Oyj ( HEL : MEO1V ) said today it will deliver minerals processing equipment and basic engineering to Canadian miner Northland Resources ( OSL : NAUR ) ( TSE : NAU ) .,0
1934,"Weber convinced his friend Ray Ostrom , who owned a Lake Street sporting goods store , to sell the lures .",2
1133,"`` We hope to clarify our policies to Finnish businesses where there are any gray areas , '' Motlanthe said .",2
3460,"Votorantim Celulose e Papel ( VCP ) is part of the Votorantim Group , a major Brazilian conglomerate .",2
4495,"`` After a long , unprofitable period the Food Division posted a profitable result , which speaks of a healthier cost structure and a new approach in business operations , '' Rihko said .",0
425,"Finland 's Nokian Tyres and Kazakhstan 's Ordabasy Corporation signed an agreement to build a plant in Astana to produce car tires , Ordabasy chairman Dinmukhamet Idrisov said at a press conference .",0
2957,"In terms of power generation , Fortum produced 39.3 TWh of electricity during the first nine months of 2006 , compared with 38.0 TWh during the same period in 2005 , according to figures released in the group 's latest financial results .",2
4788,"According to the company , in addition to normal seasonal fluctuation the market situation has weakened during autumn 2008 .",1
3773,The building will house product development and test laboratories .,2
2167,Nokia has enough users to do just as well .,2
1160,"After the signing , the total amount of Aspo 's revolving credit facility agreements is EUR 50 million , which replaces the formerly valid agreements of EUR 80 million .",2
1830,Finnish Raute Precision that supplies weighing and dosing systems and plants is changing its name to Lahti Precision .,2
3558,"Componenta has production lines for similar-sized products at Karkkila in Finland , at Weert in the Netherlands and at Orhangazi in Turkey , and these had a combined output of approximately 100,000 tonnes and net sales of EUR 135 million in 2007 .",2
3461,"YIT acquired investment rights to a 10,000 square metre residential project in Yaroslavl and to a 16,400 square metre project in Moscow .",2
1065,"On the basis of competitive bidding OOO Kitai Stroi , the Russian subsidiary of China State Construction Engineering Corporation , a construction company owned by China State , has been selected as the main constructor .",2
664,The costs of the new ropax vessels are 30 % lower than those of the present ones .,0
450,"The company also said on November 16 , 2006 its Real Estate Fund I Ky signed an agreement with Finnish window maker Fenestra Oy to build a window plant in Forssa , southern Finland .",0
2692,This release is not an offer of securities for sale into the United States or elsewhere .,2
3356,The sellers were the founders of the company .,2
396,Efore 's CEO Reijo Maihaniemi said that the company has developed and already delivered power supply units to respective systems based on this technology to Chinese sector company ZTE Corp SHE : 000063 .,2
4751,"Operating profit totaled EUR 3.8 mn , down from EUR 4.5 mn in the corresponding period in 2005 .",1
2550,Public services will also be available .,2
131,"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .",0
3069,"One can also apply for jobs directly from the iPad , select which CV to attach and which covering letter is most appropriate for each position .",2
3954,Tikkurila acquired a majority stake in Kolorit Paints in the autumn of 2004 .,2
1123,"` For Nordea , moving into the new headquarters signifies the beginning of a new era .",0
3122,Singapore in May 2011 1 July 2010 - Finnish air carrier Finnair Oyj ( HEL : FIA1S ) said today it will open a daily route to Singapore on 30 May 2011 as part of its growth strategy in Asia .,0
25,"Net sales surged by 18.5 % to EUR167 .8 m. Teleste said that EUR20 .4 m , or 12.2 % , of the sales came from the acquisitions made in 2009 .",0
2846,Changes to the as-built models from the design were communicated to the subcontractors to accommodate them into the steel and GRC fabrication process .,2
2165,"Nokia bought Chicago-based Navteq in 2008 , acquiring a maps database to compete with Google s maps as well as with navigation device companies such as TomTom NV and Garmin Ltd. .",0
2274,"Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday it returned to a net profit of EUR 2.7 million USD 3.8 m for the first nine months of 2010 versus a net loss of EUR 579,000 for the same period of 2009 .",0
1502,"At a press conference , Lattelecom board chairman Nils Melngailis explained that Blackstone had been chosen for its experience in the IT sector as well as its financial strength .",0
2999,Kemira shares closed at (  x20ac ) 16.66 ( $ 22US .71 ) .,2
3397,The value of the orders is about EUR 25mn .,2
4768,The operating margin of Aker Yards Cruise & Ferries division went down from 8.3 % to 6.4 % in the first quarter of 2007 .,1
15,"Consolidated net sales increased 16 % to reach EUR74 .8 m , while operating profit amounted to EUR0 .9 m compared to a loss of EUR0 .7 m in the prior year period .",0
85,No blind-spots coming from 1 vantage point allows investigators to see the whole story in high resolution with no unbroken video .,2
3230,"The decision means temporary lay-offs of fixed duration at the company 's Nastola and Jyvaskyla units , in southern and central Finland , respectively .",1
2225,"The fourth quarter saw Rapala swing back to a pretax profit of 1.5 mln eur from a year earlier loss of 1.2 mln on the back of a 30 pct uplift in sales to 44.8 mln eur , and a stronger performance in North America .",0
4202,"In Europe , the paper industry 's situation is paradoxical .",2
2043,"The decision of Tekes was based on , among other , the following grounds : the project has a significant impact on the business development of the company .",2
4667,Device volume in the area decreased by 21 % to 2.7 mn units .,1
4187,EB announced in its stock exchange release on November 18th 2008 that J.T. Bergqvist has resigned from the chairmanship and membership of the Board of EB .,1
657,"Metsaliitto , however , narrowed its net loss for the second quarter of 2007 to 5.0 mln euro $ 6.9 mln from 61 mln euro $ 83.7 mln a year ago .",0
1651,"The record date for dividend distribution is March 14 , 2008 .",2
942,Cargotec Germany GmbH has been awarded a contract by Stadtverwaltung Mainz for chassis bodies under Open procedure .,0
3876,"The orange-handled scissors from Fiskars are part of the permanent design collection of the Museum of Modern Art in New York , as well as the Philadelphia Museum of Art .",2
2004,Airbus has 100 firm orders for the A350 and 89 nonbinding commitments .,0
734,Operating loss increased to EUR 17mn from a loss of EUR 10.8 mn in 2005 .,1
1632,The event can also be viewed as a live webcast at www.cargotec.com .,2
3680,"Most recently , he founded Virent Energy Systems , Inc. , an 80 person catalytic biofuels company , where , as president and CEO , he led the company through multiple financings , defined the company 's market strategy , and secured the company 's first customers .",2
456,"The expanded agreement covers the sale , marketing and distribution of Benefon 's navigation and locator devices in China .",2
2128,"In the end of 2006 , the number of outlets will rise to 60-70 .",0
3139,Talvivaara Mining Company Plc Talvivaara Mining Company is an internationally significant base metals producer with its primary focus on nickel and zinc using a technology known as bioheapleaching to extract metals out of ore .,2
1093,"The guidance has been set at 90 basis points over mid-swaps , the report said .",2
911,"The planned facility , estimated to cost around $ 814 million , would be the largest biodiesel plant in the world , and use palm oil certified by the Roundtable on Sustainable Palm Oil ( RSPO ) .",0
648,"In the first nine months of 2010 , the company 's net loss narrowed to EUR 415,000 from EUR 7.4 million for the corresponding period of 2009 .",0
1811,One of my colleagues summed up the E7 quite aptly when he remarked : `` Fantastic hardware .,0
3014,"( ADP News ) - Nov 28 , 2008 - Finnish power-supply solutions provider Efore Oyj ( OMX : EFO1V ) announced today the launch of OPUS DC , the latest power system in its OPUS product line .",0
537,VNH generates annual net sales of about 5 mln eur and employs 21 people .,2
4537,"He answers questions on how many visitors Conversations gets , how big the team is and what the problems are when setting up social media channels .",2
13,"Finnish Talentum reports its operating profit increased to EUR 20.5 mn in 2005 from EUR 9.3 mn in 2004 , and net sales totaled EUR 103.3 mn , up from EUR 96.4 mn .",0
418,"As earlier reported , Nokian Tyres is building a plant in the town of Vsevolozhsk in Russia 's Leningrad Region with an annual production capacity of 4 million tires .",2
1675,"Thus the group 's balance sheet will have about EUR25 .8 m in goodwill for 2010 , the company added .",2
3206,"The company serves customers in various industries , including process and resources , industrial machinery , architecture , building , construction , electrical , transportation , electronics , chemical , petrochemical , energy , and information technology , as well as catering and households .",2
3604,GE is building the facility with wind power developer Invenergy Wind LLC .,2
3337,The proposal that the Board of Directors will make at the Annual General Meeting is attached as a whole to this release .,2
595,"The company recorded revenues of E658 .1 million during the fiscal year ended December 2007 , an increase of 23 % over 2006 .",0
4535,"Based on the first quarter result , existing order backlog and new order prospects , the company expects that full-year sales will contract by 25 % from 2008 , the gross margin will stay at a healthy level , and the operating profit margin will be lower than in 2008 due to lower sales volume .",1
1692,We make available the following brand-new market analyses : Cement - UK Cement - Poland Cement - Belgium These analyses give a clear overview of the actual situation and future outlook of the cement industry in some European countries .,2
1445,Tracker G400 is a GPS collar for hunting dogs allowing to monitor the dog 's position and movements with a map application for mobile phones .,2
4489,At the same time I am delighted by the fact that we were able to accomplish the organization with our own team members .,0
3204,"The Company serves approximately 3,000 customers in over 100 countries .",2
2483,"In addition to the Tulikivi Corporation , he is also currently a member of the Board of the following companies : Altia Corporation , J+rvi-Suomen Portti Osuuskunta , Osuuskunta KPY , Profile Vehicles Oy and Voimatel Oy .",2
849,"However , the broker gave an `` outperform '' recommendation on the stock .",0
2967,"Includes company and brand share data by category , as well as distribution channel data .",2
3444,"Upon establishment , the plan is directed to approximately 20 persons .",2
903,The Group also has a strong global position in other fishing categories .,0
1325,"RAPALA TOURNAMENT FISHING : With all the major titles already out for the holidays , bargain-priced games such as Rapala aim for a smaller audience .",2
436,It has some 30 offices worldwide and more than 90 pct of its net sales are generated outside Finland .,2
3885,The percentages of shares and voting rights have been calculated in proportion to the total number of shares registered with the Trade Register and the total number of voting rights related to them .,2
216,"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .",0
1180,"As of August 2008 , Glaston 's North Asian sales and service region is upgraded to a new market area , North Asia .",2
1496,"Finnish construction company YIT Corporation is planning to build about 200 high-quality holiday homes near the Tahko ski and spa resort , in Finland .",0
4296,`` The rest of this week 's tapings of Jimmy Kimmel Live have been canceled until he is back on his feet .,2
4414,"On top of that , the US Commerce Department published worse-than-expected construction spending figures for November .",1
2756,"Scanfil , a systems supplier and contract manufacturer to the communications sector , will start personnel negotiations in Oulu , in Finland , to lay off staff temporarily .",1
1142,About Stonesoft Corporation Stonesoft Corporation ( OMX : SFT1V ) is an innovative provider of integrated network security solutions to secure the information flow of distributed organizations .,2
4838,The company said that its comparable operating profit for the January-June period fell short of last year 's corresponding performance .,1
2056,The value of orders on hand totaled EUR 237.1 mn .,2
3645,Inha Works has invested in its product development and market research .,2
2156,Net profit in the same period in 2006 was (  x20ac ) 172 million .,2
196,Finnish metal industry solutions supplier Outotec Oyj net profit rose to 50.4 mln euro ( $ 72.5 mln ) for the first nine months of 2007 from 20.1 mln euro ( $ 28.9 mln ) for the same period of 2006 .,0
3066,"On 25 August 2009 , Sampo 's stake in Nordea was 19.45 % .",2
4188,"Finland-based international machinery rental company Ramirent Plc ( OMX Helsinki : RMR1V ) said on Friday ( 9 May ) that its president and CEO , Kari Kallio , has informed the board of his intention to retire in year 2009 .",2
4271,"The prosecutor is also demanding Outokumpu pay a fine of EUR 800,000 at most .",1
330,Exports grew 16.5 percent to 19.1 million liters .,0
2713,"Argentine agricultural export company Calafate has tapped compatriot firm Finnegans for a software solution , the latter company said in a statement .",2
720,"Tiimari , the Finnish retailer , reported to have geenrated quarterly revenues totalling EUR 1.3 mn in the 4th quarter 2009 , up from EUR 0.3 mn loss in 2008 .",0
774,Operating profit improved by 27 % to EUR 579.8 mn from EUR 457.2 mn in 2006 .,0
1927,"The tests , conducted at Nokia Siemens ' LTE center of competence in Espoo , Finland , follow the company 's production start of LTE-ready Flexi Multiradio Base Stations for the 800 MHz band in April 2010 , and complement earlier tests with Nokia on the 2100 MHz and 2600 MHz bands .",2
816,"According to Nordic financial group Nordea 's analyst Sami Sarkamies , this makes Nokia 's portfolio competitive again .",0
1156,"According to Seikku , the retail sector in Finland is controlled by 3-4 large actors , while food manufacturers are still relatively small .",2
1932,Today the orange scissors are the iconic symbol of the excellent ergonomic design and superior quality associated with every product from Fiskars .,2
895,The companies have agreed on long-term cooperation to mechanise harvesting in Stora Enso 's eucalyptus plantations in Southern China .,0
2900,Finnish investment company Neomarkka is the main owner of Kuitu Finland 's successor .,2
2045,The Finnish company claims to have over a quarter of a million contented Tulikivi fireplace business and homeowners worldwide .,2
3242,The executive group will participate in the adjustments with a fixed-term 5 % salary cut .,0
235,Net interest income increased by 4.5 % to EUR 31.4 mn from EUR 30.0 mn in 2004 .,0
4780,"The antibody , given at repeated doses of up to 8 mg-kg , was generally well tolerated , and the pharmacokinetic characteristics of BTT-1023 in psoriasis patients were consistent with those observed in a previously completed study in rheumatoid arthritis RA patients .",0
2342,"Ahlstrom 's 5,700 employees serve customers via sales offices and production facilities in more than 20 countries on six continents .",2
1578,Pharmaceuticals - Czech Republic This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Czech Republic .,2
1249,"In Finland , export industry forms a large clientele for the packaging industry .",2
2904,"Finnish property investor Sponda said it has agreed a 100 mln eur , five-year mln credit facility with Swedbank and a 50 mln eur , seven-year facility with OKO Bank .",2
4087,"In February 2011 , new wording of Identity Documents Act that makes Mobile ID a state-approved electronic document as of February 1st 2011 entered into force .",2
4429,"The offer , deemed too low by Finnlines ' board , stands until 4 pm tomorrow .",1
2273,"EBIT totalled EUR 14.4 mn , compared to a loss of EUR 0.3 mn in the corresponding period in 2009 .",0
1938,"Managing Director 's comments : `` Net sales for the first quarter were notably lower than a year before , especially in Finland , Russia and the Baltic countries .",1
502,"Ruukki 's delivery includes steel structures , including installation , for Krakeroy bascule bridge and steel piles for the bridge foundations .",2
3779,The changes in readership were not significant .,2
1032,"cents The profile contains business operations , the company history , major products and services , prospects , key competitors , structure and key employees , locations and subsidiaries .",2
2781,Aktia forecasts Finland 's inflation at 1.1 % in 2010 .,2
4022,Finnish technology company Raute Corporation ( OMX Helsinki : RUTAV ) issued on Tuesday ( 23 September ) a profit warning for the financial year 2008 .,1
2223,The Finnish textiles and clothing company Marimekko Corporation ( OMX Helsinki : MMO1V ) reported on Wednesday ( 5 November ) an operating profit of EUR8 .1 m on net sales of EUR59m for the period from January to September 2008 .,2
3305,The order is a follow-on to an 11 mln euro ( $ 16.1 mln ) deal made in July 2007 .,2
2778,"After the transaction , Tikkurila has no powder coatings related operations .",2
878,"Recovery has been evident in the liquid handling business , particularly in areas outside Europe and primarily in North America and Asia .",0
4776,"The share issue , derogating from the pre-emptive right of the shareholders and comprising some six million new shares at market price , will be offered for subscription by shareholders , holders of capital notes and by professional clients .",2
1341,"Stockholm-based Nordea Bank ( STO : NDA ) said yesterday it had hired Casper von Koskull to lead its corporate merchant banking and capital markets unit , effective 1 September .",2
3131,"Stockholm , 3 March 2011 About Cybercom The Cybercom Group is a high-tech consultancy that offers global sourcing for end-to-end solutions .",2
2114,In 2005 the bank posted a net profit of Lt 8.2 mn .,2
4070,"Salcomp Oyj , the Finnish maker of mobile phone chargers , Monday posted a EUR1 .49 million loss in the second quarter compared with a 1.70 million profit in the same period the previous year .",1
3008,Lemmink+inen started the manufacture of roofing felt in 1920 and the production of asphalt in the 1930s .,2
2061,SCANIA Morgan Stanley lifted the share target on Swedish heavy-duty truck and bus maker Scania AB to 330 crowns ( $ 42.4 - 35.2 euro ) from 310 crowns ( $ 39.8 - 33.1 euro ) .,0
1078,TeliaSonera is the leading telecommunications company in the Nordic and Baltic regions .,0
1226,Fortum had previously bought the state-held stake in TGK-10 from RAO UES during its reform .,2
3963,"Under the agreement Benefon 's forthcoming range of TWIG integrated GPS navigation and mobile phone devices will use the jointly developed web-based tracking and location technology , in both consumer and commercial applications .",2
4648,Finnish Bank of +land reports its operating profit fell to EUR 4.9 mn in the third quarter of 2007 from EUR 5.6 mn in the third quarter of 2006 .,1
2479,"If Honkarakenne starts production there , it will need a partner for sawmill operations .",2
3988,"In the Asia-Pacific region , Visa Wave is available in Malaysia , Taiwan and South Korea and will be expanded to Japan and Southeast Asia this year , Jung added .",0
614,"Mobile phone shipments jumped 26 percent to almost 112 million units , while Finnish company 's global market share rose to 39 percent from 36 percent .",0
4065,"Operating loss before non-recurring items was EUR 0.9 mn , compared to a profit of EUR 11.5 mn in 2008 .",1
316,"`` The second quarter of 2010 was the firstquarter with growth in net sales since the third quarter of2008 , '' said Magnus Rosen , Ramirent CEO .",0
2510,Metso 's delivery will include a complete coated board line with related air systems and two winders .,2
2804,Another firm Air Liquide was exempted because it left the market in 1998 .,2
2842,"CapMan 's first real estate fund , which had a total investment capacity of ( EURO ) 500 million and closed in June 2005 , invested in commercial properties in the Helsinki metropolitan area .",2
16,"Foundries division reports its sales increased by 9.7 % to EUR 63.1 mn from EUR 57.5 mn in the corresponding period in 2006 , and sales of the Machine Shop division increased by 16.4 % to EUR 41.2 mn from EUR 35.4 mn in the corresponding period in 2006 .",0
575,"To prove the efficiency of the China Mobile system , Rod Baber , an English climber , climbed to the Mount Everest summit and successfully made calls .",0
3454,"Virala Oy Ab was allocated by the Board of Directors an amount of EUR 1,9 million which is EUR 0,25 million lower than maximum announced on 12/30/2010 .",2
103,Construction volumes meanwhile grow at a rate of 10-15 percent annually .,0
3561,Curators have divided their material into eight themes .,2
699,Salonen added that data shows producers ' pulp inventories in North America are declining . ',1
3324,The platform would continue to be the development framework for Symbian and MeeGo .,2
3938,The value of the deal was not disclosed .,2
4536,"Key shareholders of Finnish IT services provider TietoEnator Oyj on Friday rejected a hostile EUR1 .08 billion $ 1.67 billion offer from buyout shop Nordic Capital , giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA .",0
993,This lays a foundation for sustainable business development for the long term .,2
2243,The soapstone deposits in the Medvezhyegorsk area are expected to increase Tulikivi 's current reserves considerably .,0
359,Production capacity will increase from 36 000 to 85 000 tonnes per year and the raw material will continue to be recycled paper and board .,0
1847,"Higher bit rates for outgoing traffic improves the end-user experience of mobile broadband services such as video conferencing , file sharing and sending e-mails with attachments .",0
1382,The first of the two project phases is expected to be completed by the end of 2012 .,2
4411,"Nordic banks have already had to write off sizable loans in Latvia , with Swedbank , Nordea , DnB NOR and SEB reporting combined losses in excess of $ 1.35 billion in the period 2007 to 2010 against a backdrop of near economic meltdown in Latvia .",1
4792,"In the building and home improvement trade , sales decreased by 22.5 % to EUR 201.4 mn .",1
3416,These module products will be available for trials during 3Q-07 and for volume deliveries during 4Q-07 .,2
2819,"Aspocomp said it will spin off its Chinese and Indian units , and some equipment from its Salo plant in Finland , into a newly-formed unit , most of which it will then sell on to Hong Kong-listed Meadville .",2
571,"Following this increase Huhtamaki 's registered share capital is EUR360 .62 m and the number of shares outstanding is 106,063,320 .",2
2133,It also turned to earnings per share ( EPS ) of EUR 0.08 versus loss per share of EUR 0.04 .,0
808,"Finnish Metso Paper has won an order to supply an uncoated fine paper machine to MCC Paper Yinhe , in China .",0
3897,The result before taxes was a loss of 25.0 million euros .,2
4761,"Sales at the Tiimari business went down by 8 % to EUR 11.8 million , while Gallerix stores saw 29 % growth to EUR 2 million .",1
3498,A total of 140 jobs will be reduced at the Raahe Steel Works .,1
390,YIT Construction and the town of Riihim+ki have signed a lease contract whereby the town will occupy the Travel Centre office facilities .,0
3832,"The EBRD is using its own funds to provide a 21.6 mln A loan while the B portion of 10 mln Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc 7.7 mln Euros and Pohjola Bank Plc 2.3 mln Euros .",2
2356,`` We could be there .,2
3974,Vaisala 's expertise in lightning data and information systems is based on extensive experience and investment in R&D .,2
4009,"At some point in 2010 , all separate company names , such as Palmberg , Tekmanni , Lemcon , Forssan Betoni , Suonenjoen Betonituote , among others , will disappear .",2
4354,The number of salaried employees and group administration employees to be dismissed from the Sievi units is 17 .,1
925,"`` Last year , Finnair recorded a 32.6-percent growth on the Asian sector , carrying more than 1.10 million passengers between the two continents . ''",0
1676,Timo Penttila has been appointed new manager responsible for the asset management of Nordea 's institutional customers in Finland .,2
2331,The shops are located in the capital region and the Paijat-Hame region .,2
1130,"`` Our decision and resolve on MeeGo is only stronger , '' she continued .",0
4794,The hull of the vessel was built one block at a time and Ruukki delivered the plate material for each block as construction progressed .,2
1604,The aim is to convert the plants into flexible manufacturers of new and technologically demanding products .,0
2589,"The buildings , with about 40 condominiums each , will be built in 4 or 5 stages .",2
